Bemerkungen,Drucker,Grafiker,Masse,Plakatart,RepertorienID,Signatur,Technik,tempID,Verso
,,,128.0 x 89.5 cm,Stückplakat,100031999113001,PL 032.094,Siebdruck,1522,
[1D],Serigraphie Albin Uldry,Joan Ayrton,128.0 x 90.5 cm,Stückplakat,100021999110201,PL 032.095,Siebdruck,1523,
,,,128.0 x 89.5 cm,Stückplakat,100031999101901,PL 032.096,Siebdruck,1524,
Kopfplakat,,,102.5 x 72.5 cm,Stückplakat,100021999012101,PL 032.098,Offsetdruck,1525,
,,,128.0 x 89.5 cm,Stückplakat,100031998102001,PL 032.099,Siebdruck,1526,
,,,83.5 x 117 cm,Stückplakat,100021998102801,PL 032.100,Siebdruck,1527,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 89.5 cm,Stückplakat,100021998100601,PL 032.101,Siebdruck,1528,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 89.5 cm,Stückplakat,100021999012101,PL 032.102,Siebdruck,1529,
,,,126.0 x 88.8 cm,Konzertplakat,100021999031001,PL 032.103,Siebdruck,1530,
,,,127.8 x 90.3 cm,Stückplakat,100031996091101,PL 032.105,Siebdruck,1531,
,,,127.8 x 90.3 cm,Stückplakat,100031996022801,PL 032.106,Siebdruck,1532,
,,,128.0 x 90.5 cm,Stückplakat,100031995012501,PL 032.107,Siebdruck,1533,
,Sérigraphie Daniel Guibat,PAO Graphic Montreux,?,Stückplakat,100031994102601,PL 032.110,Siebdruck,1534,
,Sérigraphie Guibat Echandens,PAO Graphic Montreux,127.8 x 90.3 cm,Stückplakat,100031994011901,PL 032.111,Siebdruck,1535,
,,,127.8 x 90.3 cm,Stückplakat,100031993100601,PL 032.112,Siebdruck,1536,
,,,127.8 x 90.3 cm,Stückplakat,100031993060901,PL 032.113,Siebdruck,1537,
,,,128.0 x 90.5 cm,Stückplakat,100031996122701,PL 032.115,Siebdruck,1538,
,,,128.0 x 90.5 cm,Stückplakat,100031997022501,PL 032.116,Siebdruck,1539,
,,,128.0 x 89.5 cm,Stückplakat,100032001031301,PL 032.117,Siebdruck,1540,
,,,128.0 x 89.3 cm,Stückplakat,100032001011601,PL 032.118,Siebdruck,1541,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.3 cm,Stückplakat,100022000112801,PL 032.119,Siebdruck,1542,
Reprise au Théâtre deVidy à partir du 5 juin 2001,,,127.8 x 89.0 cm,Stückplakat,100032000092601,PL 032.120,Siebdruck,1543,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100022000020301,PL 032.121,Siebdruck,1544,
WA ab: 19.4.2001,,,128.0 x 89.5 cm,Stückplakat,100032000031401,PL 032.122,Siebdruck,1545,
,,,128.0 x 89.5 cm,Stückplakat,100032000011101,PL 032.123,Siebdruck,1546,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100021999120901,PL 032.124,Siebdruck,1547,
,,,128.0 x 89.5 cm,Stückplakat,100031998022401,PL 032.125,Siebdruck,1548,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.3 cm,Stückplakat,100021995111001,PL 032.132,Siebdruck,1549,
[1D],Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.0 cm,Stückplakat,100021998052601,PL 032.134,Siebdruck,1550,
,Serigraphie Albin Uldry,Werner Jeker,127.5 x 90.5 cm,Stückplakat,100021999042901,PL 032.135,Siebdruck,1551,
,,,128.0 x 89.7 cm,Stückplakat,100031999040901,PL 032.136,Siebdruck,1552,
,,,128.0 x 89.5 cm,Stückplakat,100031998060901,PL 032.137,Siebdruck,1553,
,,,128.0 x 89.5 cm,Stückplakat,100031998042101,PL 032.138,Siebducck,1554,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100021996060501,PL 032.139,Siebdruck,1555,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100021995091901,PL 032.140,Siebdruck,1556,
,,,127.6 x 89.0 cm,Stückplakat,100031997102101,PL 032.142,Siebdruck,1557,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.0 cm,Stückplakat,100021997092301,PL 032.143,Siebdruck,1558,
,,,128.0 x 89.3,Stückplakat,100031997040901,PL 032.148,Siebdruck,1559,
[1D],,,128.0 x 90.5 cm,Stückplakat,100031995122701,PL 032.149,Siebdruck,1560,
,,,127.8 x 90.5 cm,Stückplakat,100031995100401,PL 032.150,Siebdruck,1561,
[1D],,,120.0 x 79.8 cm,Stückplakat,100021995051901,PL 032.151,Siebdruck,1562,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5,Stückplakat,100021994112501,PL 032.152,Siebdruck,1563,
,,"Jean-Marc Humm, la fonderie",128.0 x 89.7 cm,Stückplakat,120042005091201,PL 032.153,Siebdruck,1564,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100021995032801,PL 032.154,Siebdruck,1565,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100021995050901,PL 032.155,Siebdruck,1566,
,Serigraphie Albin Uldry,Werner Jeker,127.6 x 90.5 cm,Stückplakat,100021994110101,PL 032.156,Siebdruck,1567,
,Serigraphie Albin Uldry,Werner Jeker,127.7 x 90.3 cm,Stückplakat,100021995013101,PL 032.157,Siebdruck,1568,
,,,128.0 x 90.0 cm,Stückplakat,100021996050701,PL 032.158,Siebdruck,1569,
,Serigraphie Uldrymedia,Roger Pfund,128.0 x 89.5 cm,Stückplakat,120012001030201,PL 032.159,Siebdruck,1570,
,Serigraphie Uldrymedia,Roger Pfund,128.0 x 89.5 cm,Stückplakat,120012001012801,PL 032.160,Siebdruck,1571,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100021996100801,PL 032.163,Siebdruck,1572,
[1D],Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100021996011901,PL 032.164,Siebdruck,1573,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 89.5 cm,Stückplakat,100022001120401,PL 032.166,Siebdruck,1574,
,,,128.0 x 90.0 cm,Stückplakat,100032002060401,PL 032.167,Siebdruck,1575,
,,"Mathis Füssler, Zürich",128.0 x 89.5 cm,Stückplakat,100032002011801,PL 032.168,Siebdruck,1576,
,,,128.0 x 89.5 cm,Stückplakat,100032001120401,PL 032.169,Siebdruck,1577,
,,,128.7 x 89.7 cm,Stückplakat,100022001060501,PL 032.170,Siebdruck,1578,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Konzertplakat,100022001012401,PL 032.171,Siebdruck,1579,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100022001012601,PL 032.172,Siebdruck,1580,
,,"Jean-Marc Humm, la fonderie",128.0 x 89.7 cm,Stückplakat,120042005102401,PL 032.173,Siebdruck,1581,
,Serigraphie Uldrymedia,Werner Jeker,128.0 x 89.5 cm,Stückplakat,100022000091901,PL 032.174,Siebdruck,1582,
,Serigraphie Albin Uldry,Ramón López,127.8 x 90.4 cm,Stückplakat,100022000060801,PL 032.175,Siebdruck,1583,
,Serigraphie Albin Uldry,"Werner Jeker, Mario del Curto",128.0 x 90.5 cm,Stückplakat,100021999120901,PL 032.177,Siebdruck,1584,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100021999031801,PL 032.178,Siebdruck,1585,
Prod. Truppe: Co-prod.: Théâtre Vidy-Lausanne; Théâtre de Valère; Compagnie du Passage,,"Jean-Marc Humm, la fonderie",128.0 x 89.7 cm,Stückplakat,120042005112801,PL 032.179,Siebdruck,1586,
,Serigraphie Uldrymedia,Roger Pfund,128.0 x 89.5 cm,Stückplakat,120012001042001,PL 032.180,Siebdruck,1587,
,Serigraphie Albin Uldry,Ramón López,128.0 x 90.5,Stückplakat,100022002041101,PL 032.181,Siebdruck,1588,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100022002022601,PL 032.182,Siebdruck,1589,
,Serigraphie Albin Uldry,Ramón López,128.0 x 90.5 cm,Stückplakat,100022002050301,PL 032.183,Siebdruck,1590,
[1D] Expo de Reinhold Metz à la Collection de l'Art Brut,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.4 cm,Stückplakat,100022001103001,PL 032.184,Siebdruck,1591,
[1D],Serigraphie Albin Uldry,"Werner Jeker, Ramón López",128.0 x 90.5 cm,Stückplakat,100022002011501,PL 032.185,Siebdruck,1592,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5,Stückplakat,100022002100801,PL 032.186,Siebdruck,1593,
,Serigraphie Albin Uldry,Ramón López,128.0 x 90.5 cm,Stückplakat,100022002092401,PL 032.187,Siebdruck,1594,
,,,128.0 x 89.5 cm,Stückplakat,100032003030401,PL 032.189,Siebdruck,1595,
,Serigraphie Albin Uldry,Ramón López,128.0 x 90.5 cm,Stückplakat,100022003031801,PL 032.190,Siebdruck,1596,
,,,128.0 x 90.4 cm,Stückplakat,100032002040501,PL 032.191,Siebdruck,1597,
WA ab: 16.1.2007 (s. Stückplakat u. Dossier unter 2006/07),,"Jean-Marc Humm, la fonderie",128.0 x 89.7 cm,Stückplakat,120042006011601,PL 032.193,Siebdruck,1598,
[1D],Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100022003051301,PL 032.194,Siebdruck,1599,
,Serigraphie Albin Uldry,Ramón López,128.0 x 90.5 cm,Stückplakat,100022003011401,PL 032.195,Siebdruck,1600,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100022003021801,PL 032.196,Siebdruck,1601,[1D]
,Serigraphie Albin Uldry,Ramón López,128.0 x 90.5 cm,Stückplakat,100022002110601,PL 032.197,Siebdruck,1602,[1D]
,"Imprimerie A. Groux, Lausanne",,128.0 x 90.5 cm,Stückplakat,100021983041901,PL 032.199,Siebdruck,1603,
,"Imprimerie A. Groux, Lausanne",,128.0 x 90.5,Stückplakat,100021983020101,PL 032.201,Siebdruck,1604,
,"Imprimerie A. Groux, Lausanne",Graphisme & illustration: B. Brüsch/ Lausanne,128.0 x 90.5 cm,Stückplakat,100021982120701,PL 032.203,Siebdruck,1605,
"Lausanne: Théâtre de Vidy, Premierendatum 4.11.1982",,,127.7 x 90.2 cm,Stückplakat,230011981102901,PL 032.205,Siebdruck,1606,
,"Impression A. Groux, Lausanne",Graphisme: Jean Bosserdet,128.0 x 90.5 cm,Stückplakat,100021982101201,PL 032.206,Siebdruck,1607,
,"Imprimerie A. Groux, Lausanne",,128.0 x 90.5 cm,Stückplakat,100021984042401,PL 032.215,Siebdruck,1608,
,"Blanchoud, Genève",Roger Pfund,128.0 x 90.5 cm,Stückplakat,100021984032001,PL 032.217,Siebdruck,1609,
,"Imprimerie A. Groux, Lausanne",P.A.Deville,128.0 x 90.5 cm,Stückplakat,100021984011701,PL 032.218,Siebdruck,1610,
,"Imprimerie A. Groux, Lausanne",,128.0 x 90.2 cm,Stückplakat,100021983123001,PL 032.219,Siebdruck,1611,
,"Imprimerie A. Groux, Lausanne",P.A.Deville,128.0 x 89.5 cm,Stückplakat,100021983101801,PL 032.220,Siebdruck,1612,
Bild und Text auf schwarzem Papier leicht aufgeklebt,Printed in Italy-Arti Grafiche Roccia-Torino,Toffoi Utti,126.7 x 91.0 cm,Stückplakat,100021983121301,PL 032.223,Offsetdruck,1613,
Bild und Text auf schwarzem Papier leicht aufgeklebt,Printed in Italy-Arti Grafiche Roccia-Torino,Toffolutti 1983,126.7 x 91.0 cm,Stückplakat,100021983051701,PL 032.224,Offsetdruck,1614,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100021992030501,PL 032.226,Siebdruck,1615,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100021991110501,PL 032.227,Siebdruck,1616,
,Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100021994031601,PL 032.228,Siebdruck,1617,
[1D] Au Théâtre pour dix francs,Serigraphie Albin Uldry,Martine Waltzer,128.0 x 90.5 cm,Stückplakat,100021990090701,PL 032.230,Siebdruck,1618,
[1D] Au Théâtre pour dix francs,Serigraphie Albin Uldry,Martine Waltzer,128.0 x 90.5 cm,Stückplakat,100021991041101,PL 032.231,Siebdruck,1619,
"[1D] mit dem Datum, Du 19 Octobre au 4 Novembre/ Du13 au 18 Novembre",Serigraphie Albin Uldry,Martine Waltzer,128.0 x 90.5 cm,Stückplakat,100021990102601,PL 032.232,Siebdruck,1620,
Genève: Poche (Nouveau Théâtre de)/ Théâtre Le; Coproduction: Le Poche Genève/ Théâtre Vidy-Lausanne,,"Jean-Marc Humm, la fonderie",128.0 x 89.7 cm,Stückplakat,120042006030601,PL 032.233,Siebdruck,1621,
[1D] Au Théâtre pour dix francs,Serigraphie Albin Uldry,Martine Waltzer,128.0 x 90.5 c m,Stückplakat,100021991021501,PL 032.234,Siebdruck,1622,
[1D] Au Théâtre pour dix francs,Serigraphie Albin Uldry,Martine Waltzer,128.0 x 90.7 cm,Stückplakat,100021991011501,PL 032.235,Siebdruck,1623,
[1D] Au Théâtre pour dix francs,Serigraphie Albin Uldry,Martine Waltzer,128.0 x 90.5 cm,Stückplakat,100021990120401,PL 032.236,Siebdruck,1624,
,,"Jean-Marc Humm, la fonderie",128.0 x 89.7 cm,Stückplakat,120042006042401,PL 032.238,Siebdruck,1625,
,,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100021995032801,PL 032.239,Siebdruck,1626,
,Serigraphie Albin Uldry,,128.3 x 91.3 cm,Stückplakat,100021987120101,PL 032.316,Siebdruck,1627,
,Serigraphie Albin Uldry,Marko Rankov,128.0 x 89.5,Stückplakat,100022006042701,PL 032.317,Siebdruck,1628,
Production: Bruxelles: Théâtre National (TNB),,,128.0 x 90.0 cm,Stückplakat,100021988102501,PL 032.318,Siebdruck,1629,
,Serigraphie Albin Uldry,M.Waltzer,128.0 x 90.5 cm,Stückplakat,100021990041901,PL 032.319,Siebdruck,1630,
,Serigraphie Albin Uldry,Werner Jeker,128.5 x 90.3 cm,Stückplakat,100061987042101,PL 032.320,Siebdruck,1631,
,Serigraphie Albin Uldry,"Dessin: Kattrin Michel, Design: Werner Jeker",128.0 x 90.5 cm,Stückplakat,100021994100401,PL 032.321,Siebdruck,1632,
,Serigraphie Albin Uldry,"Werner Jeker, Ramón López",128.0 x 90.5 cm,Stückplakat,100022001022801,PL 032.322,Siebdruck,1633,
,Serigraphie Albin Uldry,Ramón López,128.0 x 90.5 cm,Stückplakat,100022002052801,PL 032.323,Siebdruck,1634,
,,"Jean-Marc Humm, la fonderie",128.0 x 89.7 cm,Stückplakat,120042006053001,PL 032.324,Siebdruck,1635,
,Serigraphie Albin Uldry,Pierre Neumann,128.0 x 90.5 cm,Stückplakat,100021989011701,PL 032.325,Siebdruck,1636,
[1D],Serigraphie Albin Uldry,Werner Jeker,128.0 x 90.5 cm,Stückplakat,100022001042401,PL 032.326,Siebdruck,1637,
,Serigraphie Albin Uldry,,128.0 x 90.5 cm,Stückplakat,100021988012601,PL 032.327,Siebdruck,1638,
,"Imprimerie André Groux, Lausanne",,127.8 x 91.3 cm,Stückplakat,100021986120201,PL 032.329,Siebdruck,1639,
,"Imprimerie André Groux, Lausanne",,128.0 x 90.5 cm,Stückplakat,100021986100601,PL 032.330,Siebdruck,1640,
Plakat auf bedruckter Makulatur aufgeklebt,,,127.7 x 90.5 cm,Stückplakat,100021987042101,PL 032.334,Offsetdruck/ Buchdruck,1641,
,"Imprimerie André Groux, Lausanne",Isabelle Guignard,128.0 x 91.3 cm,Stückplakat,100021987031701,PL 032.335,Siebdruck,1642,
,Serigraphie Albin Uldry,j.c. prétre,128.0 x 90.5 cm,Stückplakat,100021985031201,PL 032.339,Siebdruck,1643,
,"Imprimerie André Groux, Lausanne",,127.8 x 91.0 cm,Stückplakat,100021985042301,PL 032.340,Siebdruck,1644,
,,,127.5 x 90.0 cm,Stückplakat,100021984112701,PL 032.341,Siebdruck,1645,
,"Imprimerie André Groux, Lausanne",,128.0 x 90.8 cm,Stückplakat,100021985012901,PL 032.342,Siebdruck,1646,
Théâtre de l'escalier d'or; Comédie de Saint-Etienne. Plakat auf bedruckter Makulatur aufgeklebt,,,128.0 x 90.3 cm,Stückplakat,100021984111501,PL 032.343,Siebdruck,1647,
,"Imprimerie André Groux, Lausanne",,128.3 x 91.0 cm,Stückplakat,100021985092401,PL 032.347,Siebdruck,1648,
Plakat auf bedruckter Makulatur aufgeklebt,Imprimerie Couchoud s. a. Lausanne,Erik Van Nieuwenhoven,127.5 x 90.5,Stückplakat,100021986012101,PL 032.348,Offsetdruck/ Siebdruck,1649,
,Imprimerie Couchoud s. a. Lausanne,Musy,127.7 x 90.3 cm,Stückplakat,100021986010701,PL 032.349,Offsetdruck/ Siebdruck,1650,
,Imprimerie Couchoud s. a. Lausanne,,127.8 x 90.3 cm,Stückplakat,100021985102201,PL 032.350,Siebdruck,1651,
,"Imprimerie André Groux, Lausanne",,128.5 x 91.5 cm,Stückplakat,100021985112601,PL 032.351,Siebdruck,1652,
,Imprimerie Couchoud s. a. Lausanne,,127.8 x 89.6 cm,Stückplakat,100021985100801,PL 032.352,Siebdruck,1653,
,Imprimerie Couchoud s. a. Lausanne,,128.0 x 89.8 cm,Stückplakat,100021985110501,PL 032.353,Siebdruck,1654,
,Imprimerie Couchoud s. a. Lausanne,,127.5 x 89.6 cm,Stückplakat,100021986031101,PL 032.354,Siebdruck,1655,
,Imprimerie Couchoud s. a. Lausanne,,127.7 x 89.6 cm,Stückplakat,100021985121001,PL 032.355,Siebdruck,1656,
,,,128.0 x 90.3 cm,Stückplakat,100021984050101,PL 032.356,Siebdruck,1657,
,"Imprimerie André Groux, Lausanne",,129.0 x 91.0 cm,Stückplakat,100021986041501,PL 032.359,Siebdruck,1658,
,"Imprimerie André Groux, Lausanne",Christine Bronimann,128.0 x 90.5 cm,Stückplakat,100021988050301,PL 032.360,Siebdruck,1659,
Plakat auf bedruckter Makulatur aufgeklebt,,Erik Van Nieuwenhoven,129.0 x 90.7 cm,Stückplakat,100021988041901,PL 032.361,Offsetdruck/ Siebdruck,1660,
,Serigraphie Albin Uldry,Laurent Cocchi,127.8 x 90.8 cm,Stückplakat,100021988041301,PL 032.362,Siebdruck,1661,
,"Imprimerie André Groux, Lausanne",Octavian Dibrov,128.0 x 90.3 cm,Stückplakat,100021988030101,PL 032.365,Siebdruck,1662,
,,Nada Stauber-Kassis,128.0 x 90.5 cm,Stückplakat,100021987102001,PL 032.366,Siebdruck,1663,
,,Antoine Guex,128.0 x 90.5 cm,Stückplakat,100061989021401,PL 032.367,Siebdruck,1664,
,,,128.0 x 89.5 cm,Stückplakat,100032006042501,PL 032.371,Siebdruck,1665,
"Premiere verschoben laut Programmheft, 2.5.2000. Prod. Truppe: Lausanne: Théâtre Kléber Méleau",,,128.0 x 89.5 cm,Stückplakat,120032000050201,PL 032.372,Siebdruck,1666,
,Serigraphie Albin Uldry,D.Pichou,128.0 x 90.5 cm,Stückplakat,100011993090301,PL 033.021,Siebdruck,1667,
Prod. Truppe: London: Young Vic Theatre,,,127.6 x 90.4 cm,Stückplakat,100051988041901,PL 033.023,Siebdruck,1668,
,,Pabrü,127.8 x 90.3 cm,Stückplakat,600011990020101,PL 033.025,Siebdruck,1669,
150 Jahre Stadttheater Luzern,,Dominik Geissbühler,127.7 x 90.3 cm,Stückplakat,600011989110701,PL 033.026,Siebdruck,1670,
150 Jahre Stadttheater Luzern,,Dominik Geissbühler,128.0 x 90.5 cm,Stückplakat,600011989091501,PL 033.027,Siebdruck,1671,
,,,127.8 x 90.2 cm,Stückplakat,800011989042301,PL 033.028,Siebdruck,1672,
,,,127.8 x 90.4 cm,Stückplakat,800011989090901,PL 033.029,Siebdruck,1673,
,,,128.0 x 90.3 cm,Stückplakat,600011988111801,PL 033.030,Siebdruck,1674,
,,Dominik Geissbühler,127.7 x 90.3 cm,Stückplakat,600011988110401,PL 033.031,Siebdruck,1675,
Im Rahmen der IMF Luzern,"Siebdruck: B. Zbinden, Luzern",Rolf Stocker,127.8 x 90.3 cm,Stückplakat,600011987082401,PL 033.033,Siebdruck,1676,
,"Siebdruck: B. Zbinden, Luzern",Rolf Stocker,128.0 x 90.5 cm,Stückplakat,600011987122201,PL 033.035,Siebdruck,1677,
,"Siebdruck: B. Zbinden, Luzern",Rolf Stocker,128.0 x 90.5 cm,Stückplakat,600011988031801,PL 033.037,Siebdruck,1678,
,"Walter Bösch, Siebdruck AG, Luzern/ Stans",Rolf Stocker,128.0 x 90.5 cm,Stückplakat,600011988082401,PL 033.038,Siebdruck,1679,
,,www. Velvet.CH,127.8 x 90.3 cm,Stückplakat,600012002091901,PL 033.041,Siebdruck,1680,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012002081601,PL 033.042,Siebdruck,1681,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012002102701,PL 033.043,Siebdruck,1682,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012002112401,PL 033.044,Siebdruck,1683,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012002122201,PL 033.045,Siebdruck,1684,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012003012401,PL 033.046,Siebdruck,1685,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012003022101,PL 033.047,Siebdruck,1686,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012003030601,PL 033.048,Siebdruck,1687,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012003030801,PL 033.049,Siebdruck,1688,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012003040601,PL 033.050,Siebdruck,1689,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012003042501,PL 033.051,Siebdruck,1690,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012003082801,PL 033.052,Siebdruck,1691,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012003091701,PL 033.053,Siebdruck,1692,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012003101001,PL 033.054,Siebdruck,1693,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012003110801,PL 033.055,Siebdruck,1694,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012003111901,PL 033.056,Siebdruck,1695,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012003122101,PL 033.057,Siebdruck,1696,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012004012301,PL 033.058,Siebdruck,1697,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012004022001,PL 033.059,Siebdruck,1698,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012004050601,PL 033.060,Siebdruck,1699,
,,www. Velvet.CH,128.0 x 90.5 cm,Stückplakat,600012004032701,PL 033.061,Siebdruck,1700,
,Serigraphie Albin Uldry,Flag,128.0 x 89.5 cm,Stückplakat,300012005090301,PL 033.063,Siebdruck,1701,
Schweizer Erstaufführung,Serigraphie Albin Uldry,Flag,128.3 x 89.5 cm,Stückplakat,300012005091001,PL 033.064,Siebdruck,1702,
,Serigraphie Albin Uldry,Flag,127.8 x 89.5 cm,Stückplakat,300012005101601,PL 033.066,Siebdruck,1703,
Uraufführung,Serigraphie Albin Uldry,Flag,127.8 x 90.5 cm,Stückplakat,300012005111301,PL 033.068,Siebdruck,1704,
,Serigraphie Albin Uldry,Flag,128.5 x 89.5 cm,Stückplakat,300012005112001,PL 033.069,Siebdruck,1705,
Schweizer Erstaufführung,Serigraphie Albin Uldry,Flag,128.0 x 89.5 cm,Stückplakat,300012005120401,PL 033.070,Siebdruck,1706,
,Serigraphie Albin Uldry,Flag,128.0 x 89.5 cm,Stückplakat,300012005122201,PL 033.071,Siebdruck,1707,
,Serigraphie Albin Uldry,Flag,128.0 x 89.5 cm,Stückplakat,300012006011501,PL 033.072,Siebdruck,1708,
Schweizer Erstaufführung,Serigraphie Albin Uldry,Flag,128.0 x 89.5 cm,Stückplakat,300012006020301,PL 033.073,Siebdruck,1709,
[1D],Serigraphie Albin Uldry,Flag,128.0 x 89.5 cm,Stückplakat,300012006030101,PL 033.074,Siebdruck,1710,
,Serigraphie Albin Uldry,Flag,128.0 x 89.5 cm,Stückplakat,300012006031201,PL 033.075,Siebdruck,1711,
,Serigraphie Albin Uldry,Flag,128.0 x 89.5 cm,Stückplakat,300012006040201,PL 033.076,Siebdruck,1712,
[1D],Serigraphie Albin Uldry,Flag,128.0 x 89.5 cm,Stückplakat,300012006043001,PL 033.077,Siebdruck,1713,
[1D],Serigraphie Albin Uldry,Flag,128.0 x 89.5 cm,Stückplakat,300012006052001,PL 033.078,Siebdruck,1714,
,,VELVET,127.8 x 89.4,Stückplakat,600012000031101,PL 034.001,Siebdruck,1715,
,,,127.8 x 90.3 cm,Stückplakat,800021985091401,PL 034.003,Siebdruck,1716,
,,Urs Husmann,127.8 x 90.3 cm,Stückplakat,800021985092101,PL 034.004,Siebdruck,1717,
,,Urs Husmann,127.8 x 90.3 cm,Stückplakat,800021985111001,PL 034.005,Siebdruck,1718,
,,"Urs Husmann, Wolfgang Mai",127.8 x 90.3 cm,Stückplakat,800021985120501,PL 034.006,Siebdruck,1719,
,,Urs Husmann,127.8 x 90.3 cm,Stückplakat,800021986013001,PL 034.007,Siebdruck,1720,
,,Urs Husmann,127.8 x 90.3 cm,Stückplakat,800021986051001,PL 034.008,Siebdruck,1721,
,,Urs Husmann,127.8 x 90.3 cm,Stückplakat,800021986091301,PL 034.009,Siebdruck,1722,
,,,127.8 x 90.3 cm,Stückplakat,800021986092001,PL 034.010,Siebdruck,1723,
,,Urs Husmann,127.8 x 90.3 cm,Stückplakat,800021987041101,PL 034.011,Siebdruck,1724,
,,Urs Husmann/ Ezio Toffolutti,127.8 x 90.4 cm,Stückplakat,800021986100901,PL 034.012,Siebdruck,1725,
,,Urs Husmann,127.8 x 90.3 cm,Stückplakat,800021987011701,PL 034.013,Siebdruck,1726,
,,Urs Husmann,127.8 x 90.5 cm,Stückplakat,800021987022601,PL 034.014,Siebdruck,1727,
,,Urs Husmann,128.0 x 90.5 cm,Stückplakat,800021987032201,PL 034.015,Siebdruck,1728,
,,René Magritte/ Urs Husmann,127.6 x 90.4 cm,Stückplakat,800021987051401,PL 034.016,Siebdruck,1729,
,,Urs Husmann,127.7 x 90.3 cm,Stückplakat,800021987091201,PL 034.017,Siebdruck,1730,
,,Urs Husmann,127.7 x 90.3 cm,Stückplakat,800021987061801,PL 034.018,Siebdruck,1731,
,,Urs Husmann,127.7 x 90.3 cm,Stückplakat,800021987100801,PL 034.019,Siebdruck,1732,
,,Urs Husmann,127.7 x 90.3 cm,Stückplakat,800021987111501,PL 034.020,Siebdruck,1733,
