ID_NR_Corporate_Body,Name_Corporate_Body,Name_Corporate_Body_Alias,Attribute_Byline_Description,Kuenstler,Ort,Geodaten,Ablageort_STS,Kanton,Land,Webadresse,Adresse,Verband,Rep,Status,Eckdaten_nicht_STS,fruehere_Namen,spaetere_Namen,Dokumente_VP_V,Dokumente_VP_G,Dokumente_PA_V,Dokumente_PA_G
AC_20460,Pistazienfuchs Kollektiv,,,"Magorrian, Emily ; Raemy, Anne-Sophie ; Fähndrich, Adrian",Bern ?,,Bern,BE,CH,www.pistazienfuchs.ch,,x,,a,?,,,,,x,x
AC_20461,PPcie.,,,"Lerch, Sarah",Bern,,Bern,BE,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_20462,Projektgruppe Nanomia,,Künstler-Kollektiv,x,Bern ; Haslital,,Bern: Projektgruppe Nanomia,BE,CH,www.nanomia.ch,,x,,a,2010-,,,,,1 R <Sammelcouvert>,(2015)-(2015)
AC_20463,Punk 7,Punkt 7,,"Gallawti, Martin u.a.",Bern,,Bern,BE,CH,x,,x,,a,(noch existent?),,,,,1 R <Sammelcouvert>,(2010)-(2010)
AC_20464,punkt null,,Tanzcompagnie,Baumgartner. Lucia,Bern,,Bern,BE,CH,x,,x,,na,?,,,,,1 R <Sammelcouvert>,(2003)-(2003)
AC_20465,reckless factory ,,,"Bartel, Anna Katharina ; Bartel, Marie-Luise ; Bonjour, Roland ; Enslin, Samuel ; Güdel, Gwendolin ; Reinhardt, Alois",Bern,,Bern,BE,CH,x,,x,,a,2006-? (noch xistent?),,,,,2 R <Sammelcouvert>,(2010)-(2010)
AC_20466,redensArt,,,"Niedermann, Martin",Bern,,Bern,BE,CH,www.redensart.ch,,x,,a,?,,,,,x,x
AC_20467,regale,,,"Latifi, Kalterina ; Tereh, Katarina ; Giesbrecht, Michel ; Streit, Nicolas",Bern,,Bern,BE,CH,x,,x,,a,(noch existent?),,,,,1 C,(2007)-(2007)
AC_20468,Rien ne va plus,Théâtre Rien ne va plus,Theatergruppe,"Zurbuchen, Arlette",Bern,,Bern,BE,CH,x,,x,,na,1989-1999?,,,,,1 C,1989-(1999)
AC_20469,Rosa Nachsitz ,,,"Hügli, André ; Blum, Matthias",Bern,,Bern,BE,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_20470,Rotkäppchen darf nicht sterben,,Theatergruppe,"Fricker, Ursula ; Schmid, Jeannette ; Neis, Carla ; Althaus, Markus ; Schweizer, Willi ; Cartier, Claude ; Wyler, Stefan",Bern,,Bern,BE,CH,x,,x,,na,1990?-?,,,,,1 C,1990
AC_20471,Running Out,,Tanzgruppe,"Gärtner, Britta ; Stettler, Daniel",Bern,,Bern,BE,CH,x,,x,,a,1996-,,,,,1 C,(1997)-
AC_20472,Sans cible,,Kollektiv,"Hebing, Helena ; Imhof, Deborah ; + Keller, Milena ; Keller, Valerie ; Steffen, Noo ; Streit, Nicolas ; Tereh, Katarina Elena",Bern,,Bern,BE,CH,www.sanscible.ch/,,x,,a,2005-,,,,,1 C,2007-
AC_20473,Single Belles,,A-Cappella-Trio,"Frey, Brigitte ; Grunder, Marie-Louise ; Jacobi, Isabelle ; Fankhauser, Bästi ; Schönen, Irina",Bern,,Bern,BE,CH,x,,x,,a,?,,,,,1 C,(1996)-
AC_20474,SINGtonic,,Vocal Comedy,"Dagon, Thierry ; Müller, Matthias ; Meyer, Philippe ; Frauchiger, Hans ; Piller, Véronique",Bern,,Bern,BE,CH,www.singtonic.ch,,KTV,,a,?,,,,,1 C,"1995, 2000-"
AC_20475,Statt-Theater / Scaramouche,,,"Novell, Mary Ann ; Stoller, Yvonne ; Bettschen, Piero ; Muzio, Franceso ; Ludwig, Daniel",Bern,,Bern: Statt-Theater,BE,CH,x,,x,,na,?,,Narrenpack,,,1 C,"(1983)-(1984), (1997)"
AC_20476,Schauplatz International,,,"Ellend, Anna-Lisa ; Liebl, Albert ; Studer, Lars ; Bieri, Martin",Bern,,Biel,BE,CH,www.schauplatzinternational.net,,x,,a,(1999)-,,,,,1 C,1999-
AC_20477,Schertenlaib & Jegerlehner,,,"Gsell, Michel ; Tschan, Gerhard",Bern,,Bern,BE,CH,www.schertenlaibundjegerlehner.ch,,KTV,,a,2008-,,,,,1 C,(2009)-
AC_20478,Schweizer- Künster-Gilde,,Kammergastspielbühne,x,Bern,,Bern,BE,CH,x,,x,,na,?,,,,,1 C,1942
AC_20479,Schweizerische Kammerspiele,Schweizer Kammerspiele,,x,Bern,,Bern,BE,CH,x,,x,,na,1938,,,,,1 C,1938
AC_20480,Schifertafele,,,"Schönmann, Heidi ; Aeberhard, Susi, ; Attenhofer, Rolf ; Kräuchi, Urs ; Lehmann, Martin ; Maurhofer, Walter",Bern,,Kabarett: Bern,BE,CH,x,,x,,na,?,,,,,1 C,"(1962)-(1968), 1988"
AC_20481,Sept elles,Sept elles und er,Tanz,"Schulz, Michael ; Manger, Monika u.a.",Bern,,Bern,BE,CH,x,,x,,na,?,,,,,1 C,"(2002) ,2006, (2007)"
AC_20482,Skilt Produktion,,,"Caesar, Elisabeth ; Schneider, Bernhard",Bern,,Bern,BE,CH,www.skiltproduktion.tumblr.com,,x,,a,?,,,,,1 C,(2013)-
AC_20483,Spiegeltheater,,Bern,"Kopp, Armin ; Winter, Tanja ; Pregartner, Ferdinand ; Strub, Rolf",Bern,,Bern,BE,CH,x,,x,,na,?,,,,,1 C,(1997)-?
AC_20484,Starbugs,,Sportkomik,"Berger, Fabian (Fäbu) ; Burtscher, Martin (Tinu) ; Reigel, Wassilis (Silu)",Bern,,Bern,BE,CH,www.starbugs-comedy.ch,,KTV,,a,1997-,,,,,1 C,(2008)-
AC_20485,Stiller Has,,,"Anaconda, Endo ; Nill, Balts",Bern,,Bern,BE,CH,www.stillerhas.ch,,x,,a,1989-,,,,,1 C,1990-
AC_20486,STOP.P.T.,Stop Performance Theater; Studio am Montag,,"Klassen, Norbert ; Bobber, Rudolf u.a.",Bern,,Bern:Theaterkollektiv Studio am Montag,BE,CH,x,,x,r,na,1970 bzw. 1987-2003?,,,,,2 S,1969-1980
AC_20487,Strauss ,,Künstlergruppe,"Ramser, Katharina ; Bernhard, Tom",Bern,,Bern,BE,CH,x,,x,,a,2008-,,,,,1 R <Sammelcouvert>,(2009)-(2009)
AC_20488,La Strimpellata,,Ensemble,x,Bern,,Bern: La Strimpellata,BE,CH,http://strimpellata.ch,,x,,a,2006-,,,,,1 C,"1991, 1993, 1997-"
AC_20489,T42 Dance Projects,,,"Duméril, Félix ; Inoue, Misato u.a.",Bern,,Bern,BE,CH,www.t42dance.ch,,x,,a,2006-,,,,,2 R <Sammelcouvert>,"(2012), (2014)"
AC_20490,Tanzendes Theater,,,"Segal, Roni",Bern,,Bern,BE,CH,x,,x,,na,1976-1979,,,,,1 C,(1978)-(1979)
AC_20491,TAP Theater am Puls,,Theatersport,x,Bern,,Bern,BE,CH,www.theaterampuls.ch,,x,,a,2001-,,,,,1 C,2001-
AC_20492,Tastentheater Schweiz,,,"Klein, Annekatrin ; Jampen, Karin",Bern,,Bern,BE,CH,x,,x,,a,?,,,,,x,x
AC_20493,Tatorttheater,Tatort-Theater,Tourneetheater int.,x,?,,Bern,BE,CH,x,,x,,na,?,,,,,1 C,1989
AC_20494,The Amazing Grace,,Duo,?,Bern,,Bern,BE,CH,x,,KTV,,a,?,,,,,x,x
AC_20495,The Tollys,,,"Langer-Tolnay, Edith",Bern,,Bern: The Tollys,BE,CH,x,,x,,na,,,,,,x,x
AC_20496,Theater 1231,,,"Jäggi, Jasmine ; Stutz, Walter",Bern,,Bern,BE,CH,www.theater1231.ch,,x,,a,2009-,,,,,1 C,(2011)-
AC_20497,Theater 3D,Die drei Dornröschen,,"Bürki, Lu ; Michel, Christine ; Batzler, Doris",Bern,,Bern,BE,CH,x,,x,,na,?,,,,,1 C,1998
AC_20498,Theater 99hundert,,,"Kämpf, Matto ; Hüsler, Sophie ; Bolthauser, Patrick ; Hochuli, Gisela ; Roesler, Sascha",Bern,,Bern,BE,CH,x,,x,,na,1995-?,,,,,1 C,1995-(1998)
AC_20499,Theater Ararat,Theatergruppe Ararat,,?,Bern,,Bern: Theater Ararat ,BE,CH,www.theater-ararat.ch,,x,,a,2000-,,,,,1 C,"(2001), 2008, 2011, 2015"
AC_20500,Theater Club 111,Club 111,,"Matter, Meret ; Pergoletti, Grazia ; Wünsch, Renate u.v.a.",Bern,,Bern: Theater Club 111,BE,CH,club111.com,,x,,a,1989-,,,,,2 C,1989-
AC_20501,Theater Eiger Mönch & Jungfrau (inkl. Theater Jungrau & Co.),,,"Weber, Brigitta ; Meier, Schang ; Rothenbühler, Daniel",Bern,,Bern: Theater Eiger Mönch & Jungfrau,BE,CH,www.eigermoenchundjungfrau.ch,,assitej      KTV        act,,a,1989-,,,,,1 C,"(1990), 1992, 1994, 1995, 1997, 1999-"
AC_20502,Theater für den Kanton Bern,Theater Kanton Bern; TKB,,"Zimmermann, Heinz ; Schwengeler, Arnold H. ; Bürki, Peter ; Incondi, Hans Peter u.v.a.",Bern,,Burgdorf,BE,CH,www.theaterkantonbern.ch,,x,,a,1972-,Theater für das Bernerland,,,,1 C,1972-
AC_20503,Theater Glungge ,,,?,Bern,,Bern,BE,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_20504,Theater Liedschatten,Theaterliedschatten,,"Dittli, Silvia ; Friedli, Karin B. ; Maiwald, Daniela",Bern,,Bern: Theater Liedschatten ,BE,CH,x,,x,,a,?,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_20505,Theater Madame Bissegger,Mme Bissegger & Co.,inkl. Spielstätte,"Scheidegger, Thomas",Ostermundigen,,Bern: Mme Bissegger & Co.,BE,CH,www.madamebissegger.ch,,KTV,,a,1991-,,,,,2 C,1991-
AC_20506,Theater Nebenbei,,,"Leuenberger, Lukas",Bern,,Bern,BE,CH,x,,x,,na,1985,,,,,1 C,1985
AC_20507,Theater Oktopus,Theater Siebe uf ei Tätsch,,"Arnold, Peter ; Kaegi, Gabriela ; Friedli, Anna ; Schmid, Roberrt",Bern,,Bern,BE,CH,x,,x,,na,1985-1995,,,,,1 C,1985-1995
AC_20508,Theater paula / paulinchen,,,"Rieben, Susann ; Gründler, Beatrice ; Stäubli, Anna ; Eggel, Irmgard ; Sommer, Christoph u.a.",Wohlen,,Bern,BE,CH,x,,x,,a,?,,,,,1 C,1987-
AC_20509,Theater Projekt Vision Bern,,,"Zurbuchen, Arlette",Bern,,Bern,BE,CH,www.theaterprojektvisionbern.blogspot.com,,x,,a,,,,,,1 R <Sammelcouvert>,(2012)-(2012)
AC_20510,Theater Szene,,inkl. Kindertheaterkurse,"Hausammann, Ernesto ; Kaspar, Mägie",Bern,,Bern: Szene Zentrum für Theater und Kreativität,BE,CH,https://theaterszene.ch,,x,,a,?,Szene Zentrum für Theater und Kreativität,,,,1 C,"1980, 1983-"
AC_20511,Theaterei Vogelsanger ,,,"Blum, Ueli ; Vogelsanger, Maja",Köniz,,Bern,BE,CH,x,,x,,a,(noch existent?),,,,,1 C,2001
AC_20512,Theaterelch,Theater Elch,,"Probst, Christian ; Goebel, Gerhard ; Monn Thomas ; Liniger, Christian ; Muheim, Alexander ; Oberer, Michael ; Debatin, Andreas ; Hostettler, Thomas U. ; Gertsch, Sonja ; Bornhauser, Patricia ; Haller, Christian ; Burgermeister, Silvia ; Carigiet, Fabiola ; Freidig, Marianne ; Geiser, Christoph ; Händl, Klaus ; Schweizer, Philippe ; Sterchi, Beat ; Urweider, Raphael ; Boa, Attila ; Sigrist-Martig, Anouk ; Ruprecht, Iris ; Thies, Udo ; Casanova, Alba ; Schiess, Bastian ; Scheidegger, Anna-Katharina ; Bertsch, Roger ; Bürfuss, Lukas ; Senser, Armin ; Uetz, Christian ; Gerber, Christian ; Gerber, Mich ; Reber, Mike ; Barro, Sibiri ; Miescher, Vinz ; Scheidegger, Franziska ; Schenk, Rolf ; Sorg, Reto ; Schwarz, Samuel ; Martig, Caspar ; Gysi, Waedi ; Vallon, Colin ; Duni, Elina ; Baumann, Rico ; Naef, Lilian ; Zbinden, Mirjam ; Signer, Marcus",Bern,,Bern: Theater Elch,BE,CH,www.theaterelch.ch,,x,,a,1996-,,,,,1 C,(1997)-
AC_20513,Théâtre Bleu,,,"Näf, Angelo ; Schär, Walter ; Ried, Monika ; Matscher, Hans Rudolf ; Lauterburg, Christine ; Wittlin, Housi ; Anderegg, Sabine",Bern,,Bern,BE,CH,x,,x,,na,?,,,,,1 C,"1991, 1993"
AC_20514,théâtre pour le moment,,,"Bourquin, Dominique ; Vuilleumier, Philippe ; Durrer, Stina ; Jeanloz, Philippe ; Kraft, Stefan ; Howald, Irène ; Margraitner, Christiane",Bern,,Bern,BE,CH,x,,x,,a,1981-? (noch existent?),,,,,1 C,1982-(2000)
AC_20515,Théâtre zone bleu,,,"Ockenfels, Dieter ; Krauer, Jost",Bern,,Bern,BE,CH,x,,x,,na,1989-?,,,,,1 C,(1991)-(1997)
AC_20516,The Sparklettes,,,"Ritter, Isabelle ; Poffet, Myria ; Schibler, Martina ; Zampieri, Xenia",Bern,,Bern,BE,CH,www.sparklettes.ch,,x,,a,1999-,,,,,x,x
AC_20517,Tobak Lithium,,,"Schiemann, Thibault ; Hucko, Miko",Bern,,Bern,BE,CH,https://tobaklithium.org,,x,,a,2011-,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_20518,Too Late Show,,,"Gysin, Dominik ; Feuz, Fisela ; Urweider, Raphael ; Kämpf, Matto ; Gäste",Bern,,Bern: Progr,BE,CH,www.toolateshow.ch/,,x,,a,?,,,,,x,x
AC_20519,Top Ten Productions,,,"Dähler, Johanna ; Labhart, Simon",Bern,,Bern,BE,CH,x,,x,,a,?,,,,,x,x
AC_20520,Tor 1 Produktionen,,Theaterkollektiv,"Grütter, David ; Scheiben, Eve Lyn ; Aeberhard, Robert",Bern ?,,Bern,BE,CH,x,,x,,a,2015-,,,,,2 R <Sammelcouvert>,(2015)-(2015)
AC_20521,Transit Theater ,,,"Schenk, Caroline ; Kopp, Armin",Bern ?,,Bern,BE,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_20522,Trio 7d9 ,,Tanz,"Ruchti, Marion ; Strinopoulos, Christos ; Thmeli, Xenia",Bern,,Bern: Dampfzentrale,BE ,CH,www.trio7d9.wordpress.com,,x,,a,?,,,,,2 R <Sammelcouvert>,(2010)-(2010)
AC_20523,Tribal Foundation,,,?,Bern,,Bern,BE,CH,x,,x,,na,?,,,,,1 C,1998
AC_20524,Tribüne,Die Tribüne der Liga zur Förderung von Bühnenkünstlern,,"Hochmann, Vasa, ; Loosli, Peter W. ; Eggenberger, Alice ; Langraf, Eva ; Feller, Waldemar ; Scheitlin, Wilfried ; Tschudi, Wiltrud ; Auf der Mauer, Lilo ; Stiefel, Ernst",Bern,,Bern,BE,CH,x,,x,,na,1943-1945/46,,,,,3 C,1943-1944
AC_20525,Tulari Boga,,Centre d'expérimentation dramatique,"Alvarez, Garbril ; Braunschweig, D.",Bern,,Bern,BE,CH,x,,x,,na,?,,,,,1 C,(1984)-(1989)
AC_20526,UndHeuteTheater ,,,"Bendel, Vera",Bern,,Bern,BE,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_20527,Unplush,Kompagnie Unplush,Tanz,"Zurbach, Marion ; Bertolli, Vittorio ; Andreetto, Irene ; Bigler, Kathrin Yvonne",Bern,,Bern,BE,CH,www.unplush.ch,,x,,a,?,,,,,x,x
AC_20528,Valsecchi & Nater,,,"Valsecchi, Diego ; Nater, Pascal",Bern ?,,"Valsecchi, Diego",BE,CH,www.valsecchi-nater.ch,,KTV,,a,?,,,,,,
AC_20529,Varietäter,,,"Wyss Grandjean, Debora ; Fischer Niklaus, Kathrin",Bern,,Bern,BE,CH,www.varietaeter.ch,,x,,a,2001-,,,,,1 C,"2007, 2010"
AC_20530,VIM-Theater,V.I.M.,,"Kränzig, Klaus Martin ; Mouci, Marc ; Landmann, Ellinor ; Richter, Anja",Bern,,Bern,BE,CH,x,,x,,na,?,,,,,1 C,"1993, 1994"
AC_20531,Vor Ort,VOR ORT; VORORT,,"Künzler, Mathis ; Jann, Dominique ; Loosli, Jonathan ; Riesen, Sonja",Bern,,Bern,BE,CH,www.vorort.be,,x,,a,2010-,,,,,1 C,2012-
AC_20532,Voxtasy,,A-Cappella,"Kocher, Markus ; Rieben, Susann ; Jenni Marc ; Baumer, Yvonne ; Zimmermann, Aadhar R.",Bern,,Bern,BE,CH,www.voxtasy.ch,,x,,na,2002-2012,,,,,2 R <Sammelcouvert>,(2007)-(2008)
AC_20533,Wanderbühne Dr. Eisenbarth,Theater Dr. Eisenbarth; Medizinalzirkus Dr. Eisenbarth,,"Eisenbarth, Lorenz ; Lüscher, Simone  u.v.a.",Allmendingen <früher auch: Matzendorf>,,Bern: Wanderbühne Dr. Eisenbarth,BE,CH,www.doktoreisenbarth.ch,,x,,a,1992-,,,,,1 C,(1996)-
AC_20534,weltalm theater,Weltalm,,"Müggler, Dorothée ; Mösli, Vivane ; Zumstein, Peter ; Gerber, Frank",Bern,,Bern,BE,CH,www.weltalm.ch,,x,,a,2005-,,,,,1 C,2005-
AC_20535,Windsbraut,Theater Windsbraut,,"Rieben, Susann ; Vogelsanger, Maja ; Wittwer, Christine",Bern,,Bern,BE,CH,x,,x,,na,?,,,,,1 C,1997
AC_20536,Xanthippe,,Frauentheater,"Jenny, Renata u.a.",Bern,,Bern,BE,CH,x,,x,,na,?,,,,,1 C,(1989)-(1996)
AC_20537,xaoc,,Theatergruppe,"Ebinger, Helen",Bern,,Bern,BE,CH,x,,x,,na,?,,,,,2 R <Sammelcouvert>,(2008)-(2008)
AC_20538,Xaver & Jules,,,"Schnider, Franz ; Schlaepfer, Hans Ueli",Bern? ; Biel ?,,Kabarett: Bern,BE,CH,www.xaverundjules.ch,,x,,a,?,,,,,1 C,(1999)-
AC_20539,XXL,,Theatergruppe,"Kopp, Armin ; Wendt, Michaela ; Naef, Lilian",Bern,,Bern,BE,CH,x,,x,,a,(noch existent?),,,,,1 C,1999
AC_20540,Za’faran,,jiddische Band,"Gruber, Ursina ; Steingruber, Christa ; Walter, Jüre ; Currat, Claude",Bern,,Bern,BE,CH,www.za-faran.ch,,x,,a,?,,,,,x,x
AC_20541,Zampanoo's Variété,,,"Freiburghaus, Peter ; Morelli, Marco ; Baumgartner, Monika",Bern,,Bern,BE,CH,x,,x,,na,1976-1986,,,,,1 C,1976-(1985)
AC_20542,"Zelttheater ""La Cascade""",,,?,Belp ?,,Bern,BE,CH,x,,x,,na,?,,,,,x,x
AC_20543,Zelttheater Gorilli,,,"Willa, Frank ; Träger, Matthias ; Burghorn, Andreas ; Schindler, Anja",? <Kanton Wallis>,,Bern,BE,CH,x,,x,,na,?,,,,,1 C,(1991)-(2000)
AC_20544,Zimmertheater Chindlifresser,Theater Chindlifrässer,,"Frauchiger, Kurt ; Keller, Markus",Bern,,Bern,BE,CH,x,,x,,na,1976-?,,,,,1 C,1976-(1999)
AC_20545,Zu zweit,,Duo,"Häussermann, Tina ; Schläpfer, Fabian",Bern,,"Häussermann, Tina",BE,CH,www.zu-zweit.com,,KTV,,a,,,,,,x,x
AC_20546,Clown Mugg,,,"Muggli, Urs",Bettschwanden,,?,,CH,www.mugg.ch/Mugg,,KTV,,a,?,,,,,,
AC_20547,Alogamia,,,x,Bevaix,,Bevaix,NE,CH,www.alogamia.ch,,x,,a,2008-,,,,,,
AC_20548,Teatro della Svizzera Italiana,,,"Bissegger, Peter ; Soldini, Adriano ; Aiani, Pietro ; Bernardinello, Mando ; Genni, Sergio ; Reichlin, Renato",Biasca,,Biasca,TI,CH,x,,x,,na,1981-?,,,,,2 C,(1983)-1987
AC_20549,Progetto Brockenhaus,,,?,Bidogno,,Bidogno,TI,CH,www.progettobrockenhaus.com,,TASI,,a,2008-,,,,,x,x
AC_20550,Teatro Danz’Abile ,Teatro DanzAbile,,"Arnese Pozzi, Uma ; Rosenberg, Emanuel ; Rossi, Giorgio ; Zenari, Cristiana",Bidogno,,Lugano: Teatro Danz’Abile,TI,CH,www.teatrodanzabile.ch,,TASI         KTV,,a,2005-,,,,,1 C,(2006)-
AC_20551,Afro tap junction,,Lukas Weiss Productions,"Weiss, Lukas",Biel/Bienne,,"Weiss, Lukas",BE,CH,www.lukasweiss.ch,,KTV,,a,?,,,,,,
AC_20552,Alpine tap,,Lukas Weiss Productions,"Weiss, Lukas",Biel/Bienne,,"Weiss, Lukas",BE,CH,www.lukasweiss.ch,,KTV,,a,?,,,,,,
AC_20553,Anam Cara,,,"Borer, Christoph ; Gammenthaler, Michel",Biel/Bienne,,Biel,BE,CH,x,,x,,na,?,,,,,?,?
AC_20554,Atelier du geste,Atelier 6/15,,"Gerber, Paul",Biel/Bienne,,Biel,BE,CH,x,,x,,na,?,,,,,1 C,(1979)-
AC_20555,Bon-Bon,,,"Censullo, Giuliana ; Schelbert, Manuela ; Montandon, Corinne",Biel/Bienne,,Biel,BE,CH,x,,x,,na,1990-?,,,,,1 C,"1990, 1992"
AC_20556,Cie trop cher to share,,,"Willimann, Nina u.a.",Biel/Bienne,,Biel,BE,CH,www.tropchertoshare.ch,,x,,a,2010-,,,,,1 R <Sammelcouvert>,(2012)-(2012)
AC_20557,co.ainsi.danse,,danse,"Mueller Nelson, Susanne",Biel/Bienne,,Biel,BE,CH,www.susannemuellernelson.ch,,x,,a,?,,,,,1 R <Sammelcouvert>,(2007)-(2007)
AC_20558,Collectif barbare,,,"Schlaefli, Astride ; Röhrenbach, Michael u.a.",Biel/Bienne,,Biel,BE,CH,www.collectif-barbare.ch,,x,,a,2006-,,,,,1 C,(2008)-
AC_20559,Coloro,,,"Clivio, Cornelia ; Matter, Lorenz ; Carrara, Romano",Biel/Bienne,,Zürich,BE,CH,www.coloro.ch,,x,,a,?,,,,,x,x
AC_20560,Compagnie K.,,,"Korinkova, Helena",Biel/Bienne,,"Biel: Compagnie K. <siehe auch Biel: Theater 3; Korinkova, Helena>",BE,CH,x,,x,,a,1995?- (noch existent?),,,,,1 C,"1995, (1996), (1998)"
AC_20561,Compagnie Ljada,,,"Caccivio, Nicole ; Galvan, Roberto",Biel/Bienne,,Biel: Compagnie Ljada,BE,CH,x,,x,,na,1988-1994,,,,,1 C,(1991)-1994
AC_20562,Compagnie Schafsinn,,,"Gehri, Maya ; Kramer, Gabriel ; Utzinger, Konrad",Biel/Bienne,,Lyss: Compagnie Schafsinn,BE,CH,www.schafsinn.ch,,KTV,,a,2003-,,,,,14  R <Sammelcouvert>,(2004)-
AC_20563,Euphoria,,Kabarett,"Vatter, Remo ; Neuenschwander, Rolf",Studen,,Kabarett: Diverse: Vereinzelte Orte A-Z: Biel,BE,CH,x,,x,,na,?,,,,,2 R <Sammelcouvert>,"(1999), 2000"
AC_20564,Excursus,Compagnia Excursus,danza,"Rawyler, Theodor ; Bonavita, Ricky",Biel/Bienne ; Rom,,Biel,BE,CH,www.excursus.it,,x,,a,1994-,,,,,1 R <Sammelcouvert>,(2008)-(2008)
AC_20565,Frakt’ (’),"Cie Frakt’, Compagnie Frakt",Theaterkollektiv,"Müller, Alice ; Kispàl, Gergely ; Güdel, Pascale",Biel/Bienne,,Biel/Bienne,BE,CH,www.frakt.ch,,KTV,,a,2005-,,,,,1 C,(2006)-
AC_20566,Fulvio,,Clown,"Tresch, Jost",Biel/Bienne,,"Tresch, Jost",BE,CH,www.fulvio.ch,,x,,a,?,,,,,x,x
AC_20567,Gigi & Lulu,,,"Flückiger, Franziska ; DeMilla-Schuermann, Lou",Biel/Bienne,,Biel,BE,CH,www.gigi-lulu.ch,,x,,a,?,,,,,2 R <Sammelcouvert>,(2013)-(2015)
AC_20568,Gellatis,,Theatergruppe,?,Biel/Bienne ; Bern,,Münchenbuchsee>,BE,CH,x,,x,,a,?,,,,,x,x
AC_20569,Hinterhoftheater,,,?,Biel/Bienne,,Biel,BE,CH,x,,x,,na,?,,,,,x,x
AC_20570,Kratertheater ,,,?,Biel/Bienne,,Biel,BE,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_20571,Living Art Magic Theatre,Living Art Tandem,,"Carrara, Romano ; Weiss, Lukas",Biel/Bienne,,Variété/Revue: Biel,BE,CH,x,,x,,na,?,,,,,1 C,(1991)-(1995)
AC_20572,Longhi & Larghi’s Fahrieté,Fahrieté; Longis und Larghis Fahrieté; Gilbert & Oleg; Gilbert & Oleg's Fahrieté,,"Rentsch, Dominik ; Vettiger, Andreas",Biel/Bienne,,Variété/Revue: Biel: Longhi & Larghi's,BE,CH,www.gilbert-oleg.ch,,KTV,,a,?,,,,,1 C,(1998)-
AC_20573,Manakaï,Compagnie Manakai,,"Bourban, Marielle",Biel/Bienne,,Biel,BE,CH,x,,x,,a,2002?- (noch existent?),,,,,1 C,-2005
AC_20574,Obini,Theatergurppe Obini; Troupe Obini,,?,Biel/Bienne,,Biel,BE,CH,x,,x,,na,2007-?,,,,,2 R <Sammelcouvert>,"(2008), (2009)"
AC_20575,Off SzoEN,OFFSZoEN ,Verein für Angewandte Kultur,"Rüttimann, Matthias ; Freymond, Isabelle ; Etter, Carla ; Kammeyer, Martin ; Ledergerber, Aline",Nidau,,Biel (ZSV),BE,CH,www.offszoen.ch,,KTV,,a,2006-,,,,,x,x
AC_20576,Strabanzen,,Strassentheater,"Jenny, Renata ; Dähler, Dominik ; Weber, Franz",Biel/Bienne,,Biel,BE,CH,x,,x,,na,?,,,,,1 C,(1983)-(1987)
AC_20577,Stummsinn ,,,?,Biel/Bienne,,Biel,BE,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_20578,Tango Media Docena,,,"Pfister, Johanna Maria ; Litschig, Regula „ Eichenberger, Eveline ; Keel Gisela ; Bosshard, Daniel ; Wirz, Karspar",Biel/Bienne,,Biel,BE,CH,x,,x,,a,?,,,,,x,x
AC_20579,Terpsichore,,,"Dâmaso, Fernando ; Matthey, Carine ; Botzelli, Danielle ; Rihs, Tanja ; Hurno, Theres ; Witschard Rodriguez, Claudine ; Krueger. Margaret",Biel/Bienne,,Biel,BE,CH,x,,x,,na,?,,,,,1 C,(1991)-(1991)
AC_20580,Theater Thearte,,,"Heierle, Caroline ; Scheibli, Nathali ; Salchli, Daniel ; Sager, Patrik ; Gallati, Martin","Biel/Bienne, Langenthal",,Biel: Theater Thearte,BE,CH,www.theaterthearte.ch,,x,,a,1982-,,,,,1 C,"(1996)-(2007), (2015)-"
AC_20581,Theater 08.10,,,"Gura, Norga",Biel/Bienne,,Biel,BE,CH,x,,x,,a,?,,,,,1 R <Sammelcouvert>,(2008)-(2008)
AC_20582,Theater 3,Theater Drei,,"Korinkova, Helena",Biel/Bienne,,Biel,BE,CH,x,,x,,a,1975-,,,,,1 C,(1988)-
AC_20583,Theater EigenArt,,,"Klemann, Ann ; Brügger, Rolf",Biel/Bienne,,Biel: Theater EigenArt,BE,CH,www.theatereigenart.ch,,x,,a,2005-,,,,,1 C,2005-
AC_20584,unversehen o-n-s-perform-theater,,,"Calame, Marc ; Rüttimann, Matthias",Biel/Bienne,,Biel,BE,CH,x,,x,,a,?,,,,,x,x
AC_20585,TeKi TeKua,"Tu es qui, tu es quoi",,"Fuhrer, Lea ; Zweifel, Eleonora",Biel/Bienne ; Zürich,,Biel,BE ZH,CH,www.tekitekua-junior.ch,,x,,a,2006-,,,,,2 R <Sammelcouvert>,(2013)-(2013)
AC_20586,Théâtre de la Grenouille ,Froschtheater,,"Baratta, Arthur ; Huldi, Charlotte",Biel/Bienne,,Biel/Bienne,BE,CH,www.theatredelagrenouille.ch,,assitej        KTV,,a,1985-,,,,,2 C,1985-
